,Unnamed: 0,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,first_observation_date,last_observation_date,orbit_class_description,volume (m^3)
20467,20467,3843378,(2019 OE2),-0.6383262653241537,False,0,1.5446091716732978e-36,4,0,2.459543632638831,0.04627296567870691,2019-07-26,2019-08-20,1,1.1977498956249287e-100
20468,20468,3843379,(2019 OF2),-0.6383718893924287,False,0,1.5446091716732978e-36,6,1,1.8783600551432906,0.04553608345886739,2019-07-26,2019-08-20,3,1.1977498956249287e-100
20469,20469,3843381,(2019 OH2),-0.6386456338020785,False,0,1.5446091716732978e-36,2,0,2.5539255392228437,0.044281578261585484,2019-07-25,2019-07-29,1,1.1977498956249287e-100
20470,20470,3843380,(2019 OJ2),-0.6382464232046725,False,0,1.5446091716732978e-36,5,1,2.066580345557436,0.045457826368292646,2019-07-26,2019-08-05,3,1.1977498956249287e-100
20471,20471,3843393,(2019 ON2),-0.6384859495631161,False,0,1.5446091716732978e-36,3,0,2.3181899679384,0.04623743241142289,2019-05-08,2019-07-27,1,1.1977498956249287e-100
20472,20472,3843392,(2019 OO2),-0.6387026638874223,False,0,1.5446091716732978e-36,3,0,2.207337697135835,0.047039373241592394,2019-01-11,2019-07-30,1,1.1977498956249287e-100
20473,20473,3843395,(2019 OP2),-0.6387368819386285,False,0,1.5446091716732978e-36,30,0,2.264847644112465,0.04599797450408653,2019-06-30,2020-01-19,1,1.1977498956249287e-100
20474,20474,3843394,(2019 OQ2),-0.6388007556342135,True,0,1.5446091716732978e-36,20,1,1.5865752135179858,0.04524366000781645,2012-08-06,2019-10-02,3,1.1977498956249287e-100
20475,20475,3843396,(2019 OV2),-0.6387722405915416,False,0,1.5446091716732978e-36,28,0,2.4478483976267897,0.04659867072216854,2019-05-30,2019-12-28,1,1.1977498956249287e-100
20476,20476,3843399,(2019 OW2),-0.6385543856655286,False,0,1.5446091716732978e-36,3,1,1.9539824851025875,0.046945700292615494,2019-07-25,2019-07-30,3,1.1977498956249287e-100
20477,20477,3843398,(2019 OX2),-0.6383490773582913,False,0,1.5446091716732978e-36,8,0,2.3885497122209696,0.04567899619386254,2019-07-28,2019-09-20,1,1.1977498956249287e-100
20478,20478,3843397,(2019 OY2),-0.6382920472729475,False,0,1.5446091716732978e-36,4,0,2.204809658395952,0.045147586945590575,2019-07-27,2019-09-03,1,1.1977498956249287e-100
20479,20479,3843400,(2019 OZ2),-0.6381323630339851,False,0,1.5446091716732978e-36,2,0,2.217525234439642,0.046166506962438666,2019-07-27,2019-07-30,1,1.1977498956249287e-100
20480,20480,3843403,(2019 OA3),-0.638622821767941,False,0,1.5446091716732978e-36,7,1,1.9291821460642462,0.04573022916827682,2019-07-26,2020-01-28,3,1.1977498956249287e-100
20481,20481,3843402,(2019 OB3),-0.63836048337536,False,0,1.5446091716732978e-36,6,0,2.429237199647807,0.04607803955053644,2019-07-28,2019-08-11,1,1.1977498956249287e-100
20482,20482,3843401,(2019 OC3),-0.6381323630339851,False,0,1.5446091716732978e-36,2,0,2.171145062932948,0.04569974918085327,2019-07-28,2019-07-30,1,1.1977498956249287e-100
20483,20483,3843404,(2019 OD3),-0.6380411148974352,False,0,1.5446091716732978e-36,2,1,1.6887186877875324,0.04614307782239656,2019-07-27,2019-07-28,3,1.1977498956249287e-100
20484,20484,3843407,(2019 OJ3),-0.6383832954094975,False,0,1.5446091716732978e-36,5,1,1.600592070339029,0.04447156121014278,2019-07-29,2019-08-02,3,1.1977498956249287e-100
20485,20485,3843406,(2019 OK3),-0.6385315736313911,False,0,1.5446091716732978e-36,3,1,1.6620994104673954,0.04430106164794176,2019-07-26,2019-08-04,3,1.1977498956249287e-100
20486,20486,3843405,(2019 OL3),-0.6383262653241537,False,0,1.5446091716732978e-36,4,1,2.028811354923449,0.04465156395204272,2019-07-28,2019-08-06,3,1.1977498956249287e-100
20487,20487,3843408,(2019 OM3),-0.6380753329486414,False,0,1.5446091716732978e-36,3,1,1.7065599128996325,0.04387467309860623,2019-07-30,2019-08-01,3,1.1977498956249287e-100
20488,20488,3843409,(2019 ON3),-0.6379384607438164,False,0,1.5446091716732978e-36,2,1,1.8583603590672337,0.04579704460779441,2019-07-30,2019-07-30,3,1.1977498956249287e-100
20489,20489,3843422,(2019 OP3),-0.6381893931193289,False,0,1.5446091716732978e-36,2,2,1.8107291919750332,0.04314029058916989,2019-07-26,2019-07-30,2,1.1977498956249287e-100
20490,20490,3843423,(2019 OQ3),-0.6384289194777725,False,0,1.5446091716732978e-36,5,0,2.487166671944055,0.04705765825951827,2019-07-27,2019-08-07,1,1.1977498956249287e-100
20491,20491,3843424,(2019 OR3),-0.6381095509998477,False,0,1.5446091716732978e-36,4,0,2.2851821762489397,0.04611221363171307,2019-07-29,2019-08-07,1,1.1977498956249287e-100
20492,20492,3843425,(2019 OT3),-0.6385201676143224,False,0,1.5446091716732978e-36,4,0,2.529655123106191,0.04614408213580666,2019-07-25,2019-08-21,1,1.1977498956249287e-100
20493,20493,3843426,(2019 OU3),-0.6389307842287971,False,0,1.5446091716732978e-36,11,1,1.4648275565097093,0.04750119834302084,2019-07-28,2019-08-31,3,1.1977498956249287e-100
20494,20494,3843427,(2019 OV3),-0.63834223374805,False,0,1.5446091716732978e-36,10,2,1.59269701447437,0.043680348702430254,2019-07-26,2021-09-12,2,1.1977498956249287e-100
20495,20495,3843428,(2019 OW3),-0.6385920255218555,False,0,1.5446091716732978e-36,13,1,1.7717741922964025,0.04530106768414259,2019-07-29,2019-09-02,3,1.1977498956249287e-100
20496,20496,3843429,(2019 OX3),-0.6379384607438164,False,0,1.5446091716732978e-36,2,1,1.9676403578641621,0.04487682062519949,2019-07-30,2019-07-31,3,1.1977498956249287e-100
20497,20497,3843430,(2019 OY3),-0.6388851601605222,True,0,1.5446091716732978e-36,13,1,2.089875575178497,0.04574119610788954,2016-01-04,2019-10-06,3,1.1977498956249287e-100
20498,20498,3843432,(2019 OZ3),-0.6380753329486414,False,0,1.5446091716732978e-36,2,0,2.3259630917641996,0.04614480958472205,2019-07-29,2019-07-31,1,1.1977498956249287e-100
20499,20499,3843431,(2019 OE4),-0.6381893931193289,False,0,1.5446091716732978e-36,5,1,1.9596509741766284,0.04668629098007039,2019-07-30,2019-08-04,3,1.1977498956249287e-100
20500,20500,3843438,(2019 OF4),-0.6380981449827788,False,0,1.5446091716732978e-36,3,0,2.180579207015537,0.04584842084398589,2019-06-29,2019-08-01,1,1.1977498956249287e-100
20501,20501,3843439,(2019 OG4),-0.6385543856655286,False,0,1.5446091716732978e-36,3,0,2.1873760830507094,0.04625924625284821,2019-07-29,2019-08-28,1,1.1977498956249287e-100
20502,20502,3843440,(2019 OP4),-0.6380068968462289,False,0,1.5446091716732978e-36,2,1,2.082870416354136,0.04518912810446965,2019-07-31,2019-08-01,3,1.1977498956249287e-100
20503,20503,3843441,(2019 OQ4),-0.6387254759215597,False,0,1.5446091716732978e-36,14,0,2.4574073415703293,0.046441085362830516,2019-07-28,2019-12-21,1,1.1977498956249287e-100
20504,20504,3843442,(2019 OR4),-0.6385315736313911,False,0,1.5446091716732978e-36,9,0,2.359452135467219,0.046145096836910884,2019-07-26,2019-09-20,1,1.1977498956249287e-100
20505,20505,3843443,(2019 OU4),-0.6383832954094975,False,0,1.5446091716732978e-36,6,0,2.1872782738865664,0.04472622705375985,2019-07-25,2019-09-01,1,1.1977498956249287e-100
20506,20506,3843456,(2019 OY4),-0.6382464232046725,False,0,1.5446091716732978e-36,2,0,2.1975441466126338,0.04660531818095791,2019-07-24,2019-08-02,1,1.1977498956249287e-100
20507,20507,3843466,(2019 OA5),-0.6389535962629346,False,0,1.5446091716732978e-36,23,0,2.2190901455544374,0.04706296543911831,2019-07-26,2020-02-16,1,1.1977498956249287e-100
20508,20508,3843474,(2019 OC5),-0.6390391413909502,False,0,1.5446091716732978e-36,7,1,1.3697005422550488,0.04836412772248108,2012-10-28,2019-09-05,3,1.1977498956249287e-100
20509,20509,3843465,(2019 PA),-0.6388965661775909,False,0,1.5446091716732978e-36,49,0,2.6020876583186965,0.04741687554282462,2014-11-23,2019-12-16,1,1.1977498956249287e-100
20510,20510,3843475,(2019 PG),-0.6382007991363976,False,1,1.5446091716732978e-36,5,1,2.1153170439075315,0.045477423001676016,2019-08-04,2019-08-25,3,1.1977498956249287e-100
20511,20511,3843477,(2019 PH),-0.6390072045431577,False,0,1.5446091716732978e-36,12,0,2.3364635786680994,0.047539553505549906,2014-09-19,2019-09-26,1,1.1977498956249287e-100
20512,20512,3843476,(2019 PJ),-0.6383947014265662,False,0,1.5446091716732978e-36,5,1,1.8000329605155785,0.045442427271176,2019-08-05,2019-08-13,3,1.1977498956249287e-100
20513,20513,3843478,(2019 PK),-0.638223611170535,False,0,1.5446091716732978e-36,7,1,2.12711145200854,0.045554004427214786,2019-08-05,2019-08-27,3,1.1977498956249287e-100
20514,20514,3843479,(2019 PL),-0.6383034532900163,False,0,1.5446091716732978e-36,3,0,2.2434493516714453,0.0462257892237945,2019-08-05,2019-08-26,1,1.1977498956249287e-100
20515,20515,3843480,(2019 PM),-0.6384289194777725,False,0,1.5446091716732978e-36,5,1,2.1351178614908903,0.046588819708189295,2019-08-05,2019-10-31,3,1.1977498956249287e-100
20516,20516,3843484,(2019 PN),-0.6386456338020785,False,0,1.5446091716732978e-36,2,0,2.4024207243592874,0.044457404897037076,2019-08-04,2019-08-08,1,1.1977498956249287e-100
20517,20517,3843485,(2019 PR),-0.6388737541434534,False,0,1.5446091716732978e-36,4,1,1.3687902124468212,0.04696748615978501,2019-07-27,2019-08-18,3,1.1977498956249287e-100
20518,20518,3843490,(2019 PT),-0.6381551750681226,False,0,1.5446091716732978e-36,3,0,2.1628128872057215,0.04575117069122458,2019-07-26,2019-08-11,1,1.1977498956249287e-100
20519,20519,3843489,(2019 PU),-0.6381665810851913,False,0,1.5446091716732978e-36,7,0,2.1776486323806354,0.04582046967503731,2019-07-01,2019-08-14,1,1.1977498956249287e-100
20520,20520,3843491,(2019 PV),-0.6387825060069034,False,0,1.5446091716732978e-36,3,0,2.4350665851713496,0.04626094832670678,2012-01-28,2022-02-06,1,1.1977498956249287e-100
20521,20521,3843492,(2019 PX),-0.6382703758405169,False,0,1.5446091716732978e-36,4,1,2.043109648083349,0.04683580966186796,2019-07-25,2019-08-11,3,1.1977498956249287e-100
20522,20522,3843493,(2019 PY),-0.638223611170535,False,0,1.5446091716732978e-36,14,1,2.11771232395681,0.043042719633793004,2019-07-26,2020-01-31,3,1.1977498956249287e-100
20523,20523,3843494,(2019 PZ),-0.638622821767941,False,0,1.5446091716732978e-36,3,0,2.627033145105803,0.045308445514083286,2019-07-26,2019-09-20,1,1.1977498956249287e-100
20524,20524,3843503,(2019 PB1),-0.638314859307085,False,0,1.5446091716732978e-36,3,1,1.872414203105647,0.044312878084766624,2002-02-11,2019-08-09,3,1.1977498956249287e-100
20525,20525,3843506,(2019 PC1),-0.6381437690510539,False,0,1.5446091716732978e-36,3,1,1.9907867291834491,0.046942411695558454,2019-08-08,2019-08-09,3,1.1977498956249287e-100
20526,20526,3843505,(2019 PD1),-0.6380753329486414,False,0,1.5446091716732978e-36,4,0,2.225762135436724,0.04423647212306353,2019-08-08,2019-08-27,1,1.1977498956249287e-100
20527,20527,3843504,(2019 PE1),-0.638314859307085,False,0,1.5446091716732978e-36,3,1,1.993656577391641,0.046073748895304155,2019-08-07,2019-08-26,3,1.1977498956249287e-100
20528,20528,3843507,(2019 PF1),-0.6383376713412225,False,0,1.5446091716732978e-36,3,0,2.174658234614334,0.04632465347098695,2019-08-05,2019-08-09,1,1.1977498956249287e-100
20529,20529,3843508,(2019 PG1),-0.638759693972766,True,0,1.5446091716732978e-36,11,1,2.121840289150008,0.04682675628921272,2019-07-20,2019-10-31,3,1.1977498956249287e-100
20530,20530,3843509,(2019 PH1),-0.6382703758405169,False,0,1.5446091716732978e-36,10,1,1.7794202516667301,0.046279715506152494,2019-08-08,2022-03-11,3,1.1977498956249287e-100
20531,20531,3843510,(2019 PJ1),-0.6388281300751785,False,0,1.5446091716732978e-36,5,1,1.557089958898152,0.04535898558329197,2017-06-21,2019-08-23,3,1.1977498956249287e-100
20532,20532,3843512,(2019 PO1),-0.6379384607438164,False,1,1.5446091716732978e-36,16,1,2.0799609096805685,0.04298972977109824,2019-08-09,2019-09-25,3,1.1977498956249287e-100
20533,20533,3843513,(2019 PP1),-0.6385771976996661,False,0,1.5446091716732978e-36,33,0,2.26222513571327,0.046296277956699036,2019-08-08,2019-11-17,1,1.1977498956249287e-100
20534,20534,3843514,(2019 PQ1),-0.6383034532900163,False,0,1.5446091716732978e-36,3,0,2.2014682912564805,0.04637697721642918,2019-08-08,2019-08-11,1,1.1977498956249287e-100
20535,20535,3843515,(2019 PR1),-0.6384631375289787,False,0,1.5446091716732978e-36,8,0,2.2559413115954614,0.04634661589881009,2019-08-09,2019-10-09,1,1.1977498956249287e-100
20536,20536,3843516,(2019 PS1),-0.6380525209145039,False,0,1.5446091716732978e-36,3,1,1.9733668993681626,0.04507440801893006,2019-08-10,2019-08-11,3,1.1977498956249287e-100
20537,20537,3843517,(2019 PT1),-0.6383832954094975,False,0,1.5446091716732978e-36,5,0,2.3101709962112866,0.04626362879332909,2019-08-08,2019-10-22,1,1.1977498956249287e-100
20538,20538,3843523,(2019 PV1),-0.6384289194777725,False,0,1.5446091716732978e-36,6,1,2.081712514943076,0.04759239932298219,2019-08-09,2019-08-20,3,1.1977498956249287e-100
20539,20539,3843524,(2019 PW1),-0.6384973555801849,False,0,1.5446091716732978e-36,8,0,2.4755818182764218,0.0461334720028097,2019-08-08,2019-10-28,1,1.1977498956249287e-100
20540,20540,3843525,(2019 PB2),-0.6384517315119099,False,0,1.5446091716732978e-36,6,1,1.7310482765859372,0.04374834614277444,2019-08-08,2019-08-30,3,1.1977498956249287e-100
20541,20541,3843526,(2019 PC2),-0.6382007991363976,False,0,1.5446091716732978e-36,4,0,2.29678487851422,0.046105678273742394,2019-07-28,2019-08-12,1,1.1977498956249287e-100
20542,20542,3843527,(2019 PD2),-0.6388281300751785,False,0,1.5446091716732978e-36,8,1,1.9849463157682699,0.0469275194485651,2019-08-08,2019-09-19,3,1.1977498956249287e-100
20543,20543,3843533,(2019 PE2),-0.6387710999898347,False,0,1.5446091716732978e-36,37,1,1.8750623368029553,0.04453524662276604,2013-07-13,2020-01-28,3,1.1977498956249287e-100
20544,20544,3843535,(2019 PK2),-0.6383832954094975,False,0,1.5446091716732978e-36,5,0,2.416148011247194,0.04609236272005584,2019-07-25,2019-09-20,1,1.1977498956249287e-100
20545,20545,3843536,(2019 PM2),-0.6386171187594067,False,0,1.5446091716732978e-36,13,2,1.4950405392125035,0.04387827973010117,2019-07-05,2021-08-31,2,1.1977498956249287e-100
20546,20546,3843546,(2019 PQ2),-0.6383832954094975,False,0,1.5446091716732978e-36,5,1,1.890763636684563,0.04351387705690615,2019-08-11,2019-08-28,3,1.1977498956249287e-100
20547,20547,3843547,(2019 PR2),-0.6389661428817103,False,0,1.5446091716732978e-36,63,0,2.4007046199285984,0.04978887415785929,2005-10-27,2020-03-30,1,1.1977498956249287e-100
20548,20548,3843548,(2019 PS2),-0.6386570398191473,False,0,1.5446091716732978e-36,6,0,2.5715167069644194,0.04677921558727893,2019-08-11,2019-10-20,1,1.1977498956249287e-100
20549,20549,3843549,(2019 PV2),-0.6382692352388101,False,0,1.5446091716732978e-36,8,0,2.2533334225337978,0.044829151507473824,2019-08-12,2019-10-25,1,1.1977498956249287e-100
20550,20550,3843555,(2019 PZ2),-0.6388486609059022,False,0,1.5446091716732978e-36,22,2,1.598915748273531,0.043612242095918095,2019-08-13,2021-09-18,2,1.1977498956249287e-100
20551,20551,3843554,(2019 PA3),-0.6387026638874223,False,0,1.5446091716732978e-36,4,0,2.6302878513882892,0.04706288125841572,2019-08-10,2019-12-04,1,1.1977498956249287e-100
20552,20552,3843556,(2019 PC3),-0.6387026638874223,False,0,1.5446091716732978e-36,12,1,1.7961125448125854,0.04405551564801455,2010-05-10,2020-05-30,3,1.1977498956249287e-100
20553,20553,3843557,(2019 PD3),-0.6386684458362161,False,0,1.5446091716732978e-36,6,0,2.397813426884091,0.04518781717466905,2019-08-12,2019-09-19,1,1.1977498956249287e-100
20554,20554,3843558,(2019 PF3),-0.638714069904491,False,0,1.5446091716732978e-36,4,0,2.4292875474180953,0.045211290954033076,2019-08-12,2019-11-01,1,1.1977498956249287e-100
20555,20555,3843561,(2019 PG3),-0.6391360925360345,False,0,1.5446091716732978e-36,10,0,2.559111821365977,0.04599209612051941,2010-10-16,2019-11-26,1,1.1977498956249287e-100
20556,20556,3843562,(2019 PH3),-0.6382806412558788,False,0,1.5446091716732978e-36,3,0,2.1539652224477708,0.04708460879898405,2019-08-14,2019-08-16,1,1.1977498956249287e-100
20557,20557,3892771,(2019 PQ3),-0.6388965661775909,False,0,1.5446091716732978e-36,7,0,2.4155567925987596,0.046458035465348234,2015-04-20,2019-12-19,1,1.1977498956249287e-100
20558,20558,3843569,(2019 QD),-0.6378244005731291,False,1,1.5446091716732978e-36,2,1,1.8544956650228825,0.046802967271885584,2019-08-21,2019-08-21,3,1.1977498956249287e-100
20559,20559,3843571,(2019 QE),-0.6380411148974352,False,0,1.5446091716732978e-36,10,1,2.1161145627462914,0.046304392572579255,2019-08-20,2019-09-27,3,1.1977498956249287e-100
20560,20560,3843570,(2019 QF),-0.637915648709679,False,1,1.5446091716732978e-36,7,1,2.066484624312909,0.04682535163091862,2019-08-21,2019-09-04,3,1.1977498956249287e-100
20561,20561,3843572,(2019 QG),-0.6386342277850098,True,0,1.5446091716732978e-36,7,2,1.6372829217204687,0.04275870680044426,2010-07-30,2019-09-18,2,1.1977498956249287e-100
20562,20562,3843573,(2019 QK),-0.6387254759215597,False,0,1.5446091716732978e-36,6,1,1.3845229557784453,0.044962730510273205,2019-08-19,2019-09-21,3,1.1977498956249287e-100
20563,20563,3843574,(2019 QL),-0.6388965661775909,False,0,1.5446091716732978e-36,5,0,2.606930867832284,0.04701352640885976,2010-09-02,2019-09-20,1,1.1977498956249287e-100
20564,20564,3843575,(2019 QQ),-0.6382350171876038,False,0,1.5446091716732978e-36,7,1,1.6549348191979965,0.04385376907727677,2019-08-21,2019-08-25,3,1.1977498956249287e-100
20565,20565,3843576,(2019 QR),-0.6380981449827788,False,1,1.5446091716732978e-36,3,1,2.116593426125212,0.045477257925627367,2019-08-21,2019-08-25,3,1.1977498956249287e-100
20566,20566,3843578,(2019 QS),-0.6382806412558788,False,1,1.5446091716732978e-36,7,1,1.5727368475486205,0.04712488411066315,2019-08-21,2019-08-28,3,1.1977498956249287e-100
20567,20567,3843577,(2019 QT),-0.6386912578703535,True,0,1.5446091716732978e-36,8,1,1.4307981278057467,0.0469384745124262,2019-08-19,2019-09-18,3,1.1977498956249287e-100
20568,20568,3843585,(2019 QU),-0.6382464232046725,False,0,1.5446091716732978e-36,5,0,2.1977745965496607,0.04640073047989515,2019-08-21,2019-09-03,1,1.1977498956249287e-100
20569,20569,3843586,(2019 QV),-0.6385429796484599,False,0,1.5446091716732978e-36,19,1,2.0661424622878117,0.045994537706965974,2019-08-21,2020-01-22,3,1.1977498956249287e-100
20570,20570,3843587,(2019 QW),-0.6385201676143224,False,0,1.5446091716732978e-36,7,0,2.310962783434516,0.04443243806613658,2019-08-21,2019-09-03,1,1.1977498956249287e-100
20571,20571,3843589,(2019 QX),-0.6388509421093159,True,0,1.5446091716732978e-36,17,1,1.8366770454681185,0.04649555590176659,2019-07-26,2020-03-13,3,1.1977498956249287e-100
20572,20572,3843588,(2019 QY),-0.6386992420823017,False,0,1.5446091716732978e-36,3,1,2.043517910865852,0.04611617658689305,2016-03-06,2022-03-12,3,1.1977498956249287e-100
20573,20573,3843591,(2019 QZ),-0.6381437690510539,False,0,1.5446091716732978e-36,6,0,2.161364340196901,0.044493704775990295,2019-08-09,2019-11-03,1,1.1977498956249287e-100
20574,20574,3843590,(2019 QA1),-0.6382350171876038,False,0,1.5446091716732978e-36,5,0,2.243183787613331,0.04625260799260515,2019-08-22,2019-09-05,1,1.1977498956249287e-100
20575,20575,3843592,(2019 QB1),-0.6379726787950227,False,1,1.5446091716732978e-36,7,1,1.9891894815202933,0.046254548482943136,2019-08-22,2019-09-04,3,1.1977498956249287e-100
20576,20576,3843594,(2019 QC1),-0.6387710999898347,False,0,1.5446091716732978e-36,29,0,2.5046250089550712,0.04657302679900333,2019-08-20,2019-11-02,1,1.1977498956249287e-100
20577,20577,3843596,(2019 QD1),-0.6380753329486414,False,0,1.5446091716732978e-36,3,1,2.0894895287931057,0.04460451510817047,2019-08-21,2019-08-23,3,1.1977498956249287e-100
20578,20578,3843593,(2019 QE1),-0.6382350171876038,False,0,1.5446091716732978e-36,5,1,2.0987087635486557,0.04500884170285196,2019-08-22,2019-09-08,3,1.1977498956249287e-100
20579,20579,3843595,(2019 QH1),-0.6387026638874223,False,0,1.5446091716732978e-36,2,1,1.964463339533293,0.0444147637516387,2019-08-20,2019-08-24,3,1.1977498956249287e-100
